YEAR DAY  HR    RAD_AU      HGI_LAT   HGI_LON
2023  58   9   19.6577     3.042   332.197
2023  58  10   19.6577     3.042   332.197
2023  58  11   19.6577     3.042   332.198
2023  58  12   19.6577     3.042   332.198
2023  58  13   19.6577     3.042   332.199
2023  58  14   19.6576     3.042   332.199
2023  58  15   19.6576     3.042   332.200
2023  58  16   19.6576     3.042   332.200
2023  58  17   19.6576     3.042   332.200
2023  58  18   19.6576     3.042   332.201
2023  58  19   19.6576     3.042   332.201
2023  58  20   19.6576     3.042   332.202
2023  58  21   19.6576     3.042   332.202
2023  58  22   19.6576     3.042   332.203
2023  58  23   19.6576     3.041   332.203
2023  59   0   19.6576     3.041   332.204
2023  59   1   19.6576     3.041   332.204
2023  59   2   19.6576     3.041   332.205
2023  59   3   19.6576     3.041   332.205
2023  59   4   19.6576     3.041   332.206
2023  59   5   19.6576     3.041   332.206
2023  59   6   19.6575     3.041   332.207
2023  59   7   19.6575     3.041   332.207
2023  59   8   19.6575     3.041   332.207
2023  59   9   19.6575     3.041   332.208
2023  59  10   19.6575     3.041   332.208
2023  59  11   19.6575     3.041   332.209
2023  59  12   19.6575     3.041   332.209
2023  59  13   19.6575     3.041   332.210
2023  59  14   19.6575     3.041   332.210
2023  59  15   19.6575     3.041   332.211
2023  59  16   19.6575     3.041   332.211
2023  59  17   19.6575     3.041   332.212
2023  59  18   19.6575     3.041   332.212
2023  59  19   19.6575     3.041   332.213
2023  59  20   19.6575     3.041   332.213
2023  59  21   19.6575     3.040   332.214
2023  59  22   19.6574     3.040   332.214
2023  59  23   19.6574     3.040   332.214
2023  60   0   19.6574     3.040   332.215
2023  60   1   19.6574     3.040   332.215
2023  60   2   19.6574     3.040   332.216
2023  60   3   19.6574     3.040   332.216
2023  60   4   19.6574     3.040   332.217
2023  60   5   19.6574     3.040   332.217
2023  60   6   19.6574     3.040   332.218
2023  60   7   19.6574     3.040   332.218
2023  60   8   19.6574     3.040   332.219
2023  60   9   19.6574     3.040   332.219
2023  60  10   19.6574     3.040   332.220
2023  60  11   19.6574     3.040   332.220
2023  60  12   19.6574     3.040   332.220
2023  60  13   19.6574     3.040   332.221
2023  60  14   19.6573     3.040   332.221
2023  60  15   19.6573     3.040   332.222
2023  60  16   19.6573     3.040   332.222
2023  60  17   19.6573     3.040   332.223
2023  60  18   19.6573     3.039   332.223
2023  60  19   19.6573     3.039   332.224
2023  60  20   19.6573     3.039   332.224
2023  60  21   19.6573     3.039   332.225
2023  60  22   19.6573     3.039   332.225
2023  60  23   19.6573     3.039   332.226
2023  61   0   19.6573     3.039   332.226
2023  61   1   19.6573     3.039   332.226
2023  61   2   19.6573     3.039   332.227
2023  61   3   19.6573     3.039   332.227
2023  61   4   19.6573     3.039   332.228
2023  61   5   19.6572     3.039   332.228
2023  61   6   19.6572     3.039   332.229
2023  61   7   19.6572     3.039   332.229
2023  61   8   19.6572     3.039   332.230
2023  61   9   19.6572     3.039   332.230
2023  61  10   19.6572     3.039   332.231
2023  61  11   19.6572     3.039   332.231
2023  61  12   19.6572     3.039   332.232
2023  61  13   19.6572     3.039   332.232
2023  61  14   19.6572     3.039   332.233
2023  61  15   19.6572     3.039   332.233
2023  61  16   19.6572     3.038   332.233
2023  61  17   19.6572     3.038   332.234
2023  61  18   19.6572     3.038   332.234
2023  61  19   19.6572     3.038   332.235
2023  61  20   19.6572     3.038   332.235
2023  61  21   19.6571     3.038   332.236
2023  61  22   19.6571     3.038   332.236
2023  61  23   19.6571     3.038   332.237
2023  62   0   19.6571     3.038   332.237
2023  62   1   19.6571     3.038   332.238
2023  62   2   19.6571     3.038   332.238
2023  62   3   19.6571     3.038   332.239
2023  62   4   19.6571     3.038   332.239
2023  62   5   19.6571     3.038   332.240
2023  62   6   19.6571     3.038   332.240
2023  62   7   19.6571     3.038   332.240
2023  62   8   19.6571     3.038   332.241
2023  62   9   19.6571     3.038   332.241
2023  62  10   19.6571     3.038   332.242
2023  62  11   19.6571     3.038   332.242
2023  62  12   19.6571     3.038   332.243
2023  62  13   19.6570     3.038   332.243
2023  62  14   19.6570     3.037   332.244
2023  62  15   19.6570     3.037   332.244
2023  62  16   19.6570     3.037   332.245
2023  62  17   19.6570     3.037   332.245
2023  62  18   19.6570     3.037   332.246
2023  62  19   19.6570     3.037   332.246
2023  62  20   19.6570     3.037   332.246
2023  62  21   19.6570     3.037   332.247
2023  62  22   19.6570     3.037   332.247
2023  62  23   19.6570     3.037   332.248
2023  63   0   19.6570     3.037   332.248
2023  63   1   19.6570     3.037   332.249
2023  63   2   19.6570     3.037   332.249
2023  63   3   19.6570     3.037   332.250
2023  63   4   19.6569     3.037   332.250
2023  63   5   19.6569     3.037   332.251
2023  63   6   19.6569     3.037   332.251
2023  63   7   19.6569     3.037   332.252
2023  63   8   19.6569     3.037   332.252
2023  63   9   19.6569     3.037   332.252
2023  63  10   19.6569     3.037   332.253
2023  63  11   19.6569     3.036   332.253
2023  63  12   19.6569     3.036   332.254
2023  63  13   19.6569     3.036   332.254
2023  63  14   19.6569     3.036   332.255
2023  63  15   19.6569     3.036   332.255
2023  63  16   19.6569     3.036   332.256
2023  63  17   19.6569     3.036   332.256
2023  63  18   19.6569     3.036   332.257
2023  63  19   19.6569     3.036   332.257
2023  63  20   19.6568     3.036   332.258
2023  63  21   19.6568     3.036   332.258
2023  63  22   19.6568     3.036   332.259
2023  63  23   19.6568     3.036   332.259
2023  64   0   19.6568     3.036   332.259
2023  64   1   19.6568     3.036   332.260
2023  64   2   19.6568     3.036   332.260
2023  64   3   19.6568     3.036   332.261
2023  64   4   19.6568     3.036   332.261
2023  64   5   19.6568     3.036   332.262
2023  64   6   19.6568     3.036   332.262
2023  64   7   19.6568     3.036   332.263
2023  64   8   19.6568     3.035   332.263
2023  64   9   19.6568     3.035   332.264
2023  64  10   19.6568     3.035   332.264
2023  64  11   19.6568     3.035   332.265
2023  64  12   19.6567     3.035   332.265
2023  64  13   19.6567     3.035   332.265
2023  64  14   19.6567     3.035   332.266
2023  64  15   19.6567     3.035   332.266
2023  64  16   19.6567     3.035   332.267
2023  64  17   19.6567     3.035   332.267
2023  64  18   19.6567     3.035   332.268
2023  64  19   19.6567     3.035   332.268
2023  64  20   19.6567     3.035   332.269
2023  64  21   19.6567     3.035   332.269
2023  64  22   19.6567     3.035   332.270
2023  64  23   19.6567     3.035   332.270
2023  65   0   19.6567     3.035   332.271
2023  65   1   19.6567     3.035   332.271
2023  65   2   19.6567     3.035   332.272
2023  65   3   19.6567     3.035   332.272
2023  65   4   19.6566     3.035   332.272
2023  65   5   19.6566     3.035   332.273
2023  65   6   19.6566     3.034   332.273
2023  65   7   19.6566     3.034   332.274
2023  65   8   19.6566     3.034   332.274
2023  65   9   19.6566     3.034   332.275
2023  65  10   19.6566     3.034   332.275
2023  65  11   19.6566     3.034   332.276
2023  65  12   19.6566     3.034   332.276
2023  65  13   19.6566     3.034   332.277
2023  65  14   19.6566     3.034   332.277
2023  65  15   19.6566     3.034   332.278
2023  65  16   19.6566     3.034   332.278
2023  65  17   19.6566     3.034   332.279
2023  65  18   19.6566     3.034   332.279
2023  65  19   19.6565     3.034   332.279
2023  65  20   19.6565     3.034   332.280
2023  65  21   19.6565     3.034   332.280
2023  65  22   19.6565     3.034   332.281
2023  65  23   19.6565     3.034   332.281
2023  66   0   19.6565     3.034   332.282
2023  66   1   19.6565     3.034   332.282
2023  66   2   19.6565     3.034   332.283
2023  66   3   19.6565     3.034   332.283
2023  66   4   19.6565     3.033   332.284
2023  66   5   19.6565     3.033   332.284
2023  66   6   19.6565     3.033   332.285
2023  66   7   19.6565     3.033   332.285
2023  66   8   19.6565     3.033   332.285
2023  66   9   19.6565     3.033   332.286
2023  66  10   19.6565     3.033   332.286
2023  66  11   19.6564     3.033   332.287
2023  66  12   19.6564     3.033   332.287
2023  66  13   19.6564     3.033   332.288
2023  66  14   19.6564     3.033   332.288
2023  66  15   19.6564     3.033   332.289
2023  66  16   19.6564     3.033   332.289
2023  66  17   19.6564     3.033   332.290
2023  66  18   19.6564     3.033   332.290
2023  66  19   19.6564     3.033   332.291
2023  66  20   19.6564     3.033   332.291
2023  66  21   19.6564     3.033   332.292
2023  66  22   19.6564     3.033   332.292
2023  66  23   19.6564     3.033   332.292
2023  67   0   19.6564     3.033   332.293
2023  67   1   19.6564     3.032   332.293
2023  67   2   19.6564     3.032   332.294
2023  67   3   19.6563     3.032   332.294
2023  67   4   19.6563     3.032   332.295
2023  67   5   19.6563     3.032   332.295
2023  67   6   19.6563     3.032   332.296
2023  67   7   19.6563     3.032   332.296
2023  67   8   19.6563     3.032   332.297
2023  67   9   19.6563     3.032   332.297
2023  67  10   19.6563     3.032   332.298
2023  67  11   19.6563     3.032   332.298
2023  67  12   19.6563     3.032   332.298
2023  67  13   19.6563     3.032   332.299
2023  67  14   19.6563     3.032   332.299
2023  67  15   19.6563     3.032   332.300
2023  67  16   19.6563     3.032   332.300
2023  67  17   19.6563     3.032   332.301
2023  67  18   19.6562     3.032   332.301
2023  67  19   19.6562     3.032   332.302
2023  67  20   19.6562     3.032   332.302
2023  67  21   19.6562     3.032   332.303
2023  67  22   19.6562     3.032   332.303
2023  67  23   19.6562     3.031   332.304
2023  68   0   19.6562     3.031   332.304
2023  68   1   19.6562     3.031   332.305
2023  68   2   19.6562     3.031   332.305
2023  68   3   19.6562     3.031   332.305
2023  68   4   19.6562     3.031   332.306
2023  68   5   19.6562     3.031   332.306
2023  68   6   19.6562     3.031   332.307
2023  68   7   19.6562     3.031   332.307
2023  68   8   19.6562     3.031   332.308
2023  68   9   19.6562     3.031   332.308
2023  68  10   19.6561     3.031   332.309
2023  68  11   19.6561     3.031   332.309
2023  68  12   19.6561     3.031   332.310
2023  68  13   19.6561     3.031   332.310
2023  68  14   19.6561     3.031   332.311
2023  68  15   19.6561     3.031   332.311
2023  68  16   19.6561     3.031   332.311
2023  68  17   19.6561     3.031   332.312
2023  68  18   19.6561     3.031   332.312
2023  68  19   19.6561     3.031   332.313
2023  68  20   19.6561     3.030   332.313
2023  68  21   19.6561     3.030   332.314
2023  68  22   19.6561     3.030   332.314
2023  68  23   19.6561     3.030   332.315
2023  69   0   19.6561     3.030   332.315
2023  69   1   19.6561     3.030   332.316
2023  69   2   19.6560     3.030   332.316
2023  69   3   19.6560     3.030   332.317
2023  69   4   19.6560     3.030   332.317
2023  69   5   19.6560     3.030   332.318
2023  69   6   19.6560     3.030   332.318
2023  69   7   19.6560     3.030   332.318
2023  69   8   19.6560     3.030   332.319
2023  69   9   19.6560     3.030   332.319
2023  69  10   19.6560     3.030   332.320
2023  69  11   19.6560     3.030   332.320
2023  69  12   19.6560     3.030   332.321
2023  69  13   19.6560     3.030   332.321
2023  69  14   19.6560     3.030   332.322
2023  69  15   19.6560     3.030   332.322
2023  69  16   19.6560     3.030   332.323
2023  69  17   19.6560     3.030   332.323
2023  69  18   19.6559     3.029   332.324
2023  69  19   19.6559     3.029   332.324
2023  69  20   19.6559     3.029   332.325
2023  69  21   19.6559     3.029   332.325
2023  69  22   19.6559     3.029   332.325
2023  69  23   19.6559     3.029   332.326
2023  70   0   19.6559     3.029   332.326
2023  70   1   19.6559     3.029   332.327
2023  70   2   19.6559     3.029   332.327
2023  70   3   19.6559     3.029   332.328
2023  70   4   19.6559     3.029   332.328
2023  70   5   19.6559     3.029   332.329
2023  70   6   19.6559     3.029   332.329
2023  70   7   19.6559     3.029   332.330
2023  70   8   19.6559     3.029   332.330
2023  70   9   19.6558     3.029   332.331
2023  70  10   19.6558     3.029   332.331
2023  70  11   19.6558     3.029   332.331
2023  70  12   19.6558     3.029   332.332
2023  70  13   19.6558     3.029   332.332
2023  70  14   19.6558     3.029   332.333
2023  70  15   19.6558     3.028   332.333
2023  70  16   19.6558     3.028   332.334
2023  70  17   19.6558     3.028   332.334
2023  70  18   19.6558     3.028   332.335
2023  70  19   19.6558     3.028   332.335
2023  70  20   19.6558     3.028   332.336
2023  70  21   19.6558     3.028   332.336
2023  70  22   19.6558     3.028   332.337
2023  70  23   19.6558     3.028   332.337
2023  71   0   19.6558     3.028   332.338
2023  71   1   19.6557     3.028   332.338
2023  71   2   19.6557     3.028   332.338
2023  71   3   19.6557     3.028   332.339
2023  71   4   19.6557     3.028   332.339
2023  71   5   19.6557     3.028   332.340
2023  71   6   19.6557     3.028   332.340
2023  71   7   19.6557     3.028   332.341
2023  71   8   19.6557     3.028   332.341
2023  71   9   19.6557     3.028   332.342
2023  71  10   19.6557     3.028   332.342
2023  71  11   19.6557     3.028   332.343
2023  71  12   19.6557     3.028   332.343
2023  71  13   19.6557     3.027   332.344
2023  71  14   19.6557     3.027   332.344
2023  71  15   19.6557     3.027   332.344
2023  71  16   19.6557     3.027   332.345
2023  71  17   19.6556     3.027   332.345
2023  71  18   19.6556     3.027   332.346
2023  71  19   19.6556     3.027   332.346
2023  71  20   19.6556     3.027   332.347
2023  71  21   19.6556     3.027   332.347
2023  71  22   19.6556     3.027   332.348
2023  71  23   19.6556     3.027   332.348
2023  72   0   19.6556     3.027   332.349
2023  72   1   19.6556     3.027   332.349
2023  72   2   19.6556     3.027   332.350
2023  72   3   19.6556     3.027   332.350
2023  72   4   19.6556     3.027   332.351
2023  72   5   19.6556     3.027   332.351
2023  72   6   19.6556     3.027   332.351
2023  72   7   19.6556     3.027   332.352
2023  72   8   19.6556     3.027   332.352
2023  72   9   19.6555     3.027   332.353
2023  72  10   19.6555     3.026   332.353
2023  72  11   19.6555     3.026   332.354
2023  72  12   19.6555     3.026   332.354
2023  72  13   19.6555     3.026   332.355
2023  72  14   19.6555     3.026   332.355
2023  72  15   19.6555     3.026   332.356
2023  72  16   19.6555     3.026   332.356
2023  72  17   19.6555     3.026   332.357
2023  72  18   19.6555     3.026   332.357
2023  72  19   19.6555     3.026   332.357
2023  72  20   19.6555     3.026   332.358
2023  72  21   19.6555     3.026   332.358
2023  72  22   19.6555     3.026   332.359
2023  72  23   19.6555     3.026   332.359
2023  73   0   19.6554     3.026   332.360
2023  73   1   19.6554     3.026   332.360
2023  73   2   19.6554     3.026   332.361
2023  73   3   19.6554     3.026   332.361
2023  73   4   19.6554     3.026   332.362
2023  73   5   19.6554     3.026   332.362
2023  73   6   19.6554     3.026   332.363
2023  73   7   19.6554     3.026   332.363
2023  73   8   19.6554     3.025   332.364
2023  73   9   19.6554     3.025   332.364
2023  73  10   19.6554     3.025   332.364
2023  73  11   19.6554     3.025   332.365
2023  73  12   19.6554     3.025   332.365
2023  73  13   19.6554     3.025   332.366
2023  73  14   19.6554     3.025   332.366
2023  73  15   19.6554     3.025   332.367
2023  73  16   19.6553     3.025   332.367
2023  73  17   19.6553     3.025   332.368
2023  73  18   19.6553     3.025   332.368
2023  73  19   19.6553     3.025   332.369
2023  73  20   19.6553     3.025   332.369
2023  73  21   19.6553     3.025   332.370
2023  73  22   19.6553     3.025   332.370
2023  73  23   19.6553     3.025   332.371
2023  74   0   19.6553     3.025   332.371
2023  74   1   19.6553     3.025   332.371
2023  74   2   19.6553     3.025   332.372
2023  74   3   19.6553     3.025   332.372
2023  74   4   19.6553     3.025   332.373
2023  74   5   19.6553     3.024   332.373
2023  74   6   19.6553     3.024   332.374
2023  74   7   19.6553     3.024   332.374
2023  74   8   19.6552     3.024   332.375
2023  74   9   19.6552     3.024   332.375
2023  74  10   19.6552     3.024   332.376
2023  74  11   19.6552     3.024   332.376
2023  74  12   19.6552     3.024   332.377
2023  74  13   19.6552     3.024   332.377
2023  74  14   19.6552     3.024   332.377
2023  74  15   19.6552     3.024   332.378
2023  74  16   19.6552     3.024   332.378
2023  74  17   19.6552     3.024   332.379
2023  74  18   19.6552     3.024   332.379
2023  74  19   19.6552     3.024   332.380
2023  74  20   19.6552     3.024   332.380
2023  74  21   19.6552     3.024   332.381
2023  74  22   19.6552     3.024   332.381
2023  74  23   19.6551     3.024   332.382
2023  75   0   19.6551     3.024   332.382
2023  75   1   19.6551     3.024   332.383
2023  75   2   19.6551     3.024   332.383
2023  75   3   19.6551     3.023   332.384
2023  75   4   19.6551     3.023   332.384
2023  75   5   19.6551     3.023   332.384
2023  75   6   19.6551     3.023   332.385
2023  75   7   19.6551     3.023   332.385
2023  75   8   19.6551     3.023   332.386
2023  75   9   19.6551     3.023   332.386
2023  75  10   19.6551     3.023   332.387
2023  75  11   19.6551     3.023   332.387
2023  75  12   19.6551     3.023   332.388
2023  75  13   19.6551     3.023   332.388
2023  75  14   19.6551     3.023   332.389
2023  75  15   19.6550     3.023   332.389
2023  75  16   19.6550     3.023   332.390
2023  75  17   19.6550     3.023   332.390
2023  75  18   19.6550     3.023   332.390
2023  75  19   19.6550     3.023   332.391
2023  75  20   19.6550     3.023   332.391
2023  75  21   19.6550     3.023   332.392
2023  75  22   19.6550     3.023   332.392
2023  75  23   19.6550     3.023   332.393
2023  76   0   19.6550     3.022   332.393
2023  76   1   19.6550     3.022   332.394
2023  76   2   19.6550     3.022   332.394
2023  76   3   19.6550     3.022   332.395
2023  76   4   19.6550     3.022   332.395
2023  76   5   19.6550     3.022   332.396
2023  76   6   19.6550     3.022   332.396
2023  76   7   19.6549     3.022   332.397
2023  76   8   19.6549     3.022   332.397
2023  76   9   19.6549     3.022   332.397
2023  76  10   19.6549     3.022   332.398
2023  76  11   19.6549     3.022   332.398
2023  76  12   19.6549     3.022   332.399
2023  76  13   19.6549     3.022   332.399
2023  76  14   19.6549     3.022   332.400
2023  76  15   19.6549     3.022   332.400
2023  76  16   19.6549     3.022   332.401
2023  76  17   19.6549     3.022   332.401
2023  76  18   19.6549     3.022   332.402
2023  76  19   19.6549     3.022   332.402
2023  76  20   19.6549     3.022   332.403
2023  76  21   19.6549     3.022   332.403
2023  76  22   19.6548     3.021   332.404
2023  76  23   19.6548     3.021   332.404
2023  77   0   19.6548     3.021   332.404
2023  77   1   19.6548     3.021   332.405
2023  77   2   19.6548     3.021   332.405
2023  77   3   19.6548     3.021   332.406
2023  77   4   19.6548     3.021   332.406
2023  77   5   19.6548     3.021   332.407
2023  77   6   19.6548     3.021   332.407
2023  77   7   19.6548     3.021   332.408
2023  77   8   19.6548     3.021   332.408
2023  77   9   19.6548     3.021   332.409
2023  77  10   19.6548     3.021   332.409
2023  77  11   19.6548     3.021   332.410
2023  77  12   19.6548     3.021   332.410
2023  77  13   19.6548     3.021   332.410
2023  77  14   19.6547     3.021   332.411
2023  77  15   19.6547     3.021   332.411
2023  77  16   19.6547     3.021   332.412
2023  77  17   19.6547     3.021   332.412
2023  77  18   19.6547     3.021   332.413
2023  77  19   19.6547     3.020   332.413
2023  77  20   19.6547     3.020   332.414
2023  77  21   19.6547     3.020   332.414
2023  77  22   19.6547     3.020   332.415
2023  77  23   19.6547     3.020   332.415
2023  78   0   19.6547     3.020   332.416
2023  78   1   19.6547     3.020   332.416
2023  78   2   19.6547     3.020   332.416
2023  78   3   19.6547     3.020   332.417
2023  78   4   19.6547     3.020   332.417
2023  78   5   19.6547     3.020   332.418
2023  78   6   19.6546     3.020   332.418
2023  78   7   19.6546     3.020   332.419
2023  78   8   19.6546     3.020   332.419
2023  78   9   19.6546     3.020   332.420
2023  78  10   19.6546     3.020   332.420
2023  78  11   19.6546     3.020   332.421
2023  78  12   19.6546     3.020   332.421
2023  78  13   19.6546     3.020   332.422
2023  78  14   19.6546     3.020   332.422
2023  78  15   19.6546     3.020   332.423
2023  78  16   19.6546     3.020   332.423
2023  78  17   19.6546     3.019   332.423
2023  78  18   19.6546     3.019   332.424
2023  78  19   19.6546     3.019   332.424
2023  78  20   19.6546     3.019   332.425
2023  78  21   19.6546     3.019   332.425
2023  78  22   19.6545     3.019   332.426
2023  78  23   19.6545     3.019   332.426
2023  79   0   19.6545     3.019   332.427
2023  79   1   19.6545     3.019   332.427
2023  79   2   19.6545     3.019   332.428
2023  79   3   19.6545     3.019   332.428
2023  79   4   19.6545     3.019   332.429
2023  79   5   19.6545     3.019   332.429
2023  79   6   19.6545     3.019   332.430
2023  79   7   19.6545     3.019   332.430
2023  79   8   19.6545     3.019   332.430
2023  79   9   19.6545     3.019   332.431
2023  79  10   19.6545     3.019   332.431
2023  79  11   19.6545     3.019   332.432
2023  79  12   19.6545     3.019   332.432
2023  79  13   19.6544     3.019   332.433
2023  79  14   19.6544     3.018   332.433
2023  79  15   19.6544     3.018   332.434
2023  79  16   19.6544     3.018   332.434
2023  79  17   19.6544     3.018   332.435
2023  79  18   19.6544     3.018   332.435
2023  79  19   19.6544     3.018   332.436
2023  79  20   19.6544     3.018   332.436
2023  79  21   19.6544     3.018   332.436
2023  79  22   19.6544     3.018   332.437
2023  79  23   19.6544     3.018   332.437
2023  80   0   19.6544     3.018   332.438
2023  80   1   19.6544     3.018   332.438
2023  80   2   19.6544     3.018   332.439
2023  80   3   19.6544     3.018   332.439
2023  80   4   19.6544     3.018   332.440
2023  80   5   19.6543     3.018   332.440
2023  80   6   19.6543     3.018   332.441
2023  80   7   19.6543     3.018   332.441
2023  80   8   19.6543     3.018   332.442
2023  80   9   19.6543     3.018   332.442
2023  80  10   19.6543     3.018   332.442
2023  80  11   19.6543     3.018   332.443
2023  80  12   19.6543     3.017   332.443
2023  80  13   19.6543     3.017   332.444
2023  80  14   19.6543     3.017   332.444
2023  80  15   19.6543     3.017   332.445
2023  80  16   19.6543     3.017   332.445
2023  80  17   19.6543     3.017   332.446
2023  80  18   19.6543     3.017   332.446
2023  80  19   19.6543     3.017   332.447
2023  80  20   19.6543     3.017   332.447
2023  80  21   19.6542     3.017   332.448
2023  80  22   19.6542     3.017   332.448
2023  80  23   19.6542     3.017   332.449
2023  81   0   19.6542     3.017   332.449
2023  81   1   19.6542     3.017   332.449
2023  81   2   19.6542     3.017   332.450
2023  81   3   19.6542     3.017   332.450
2023  81   4   19.6542     3.017   332.451
2023  81   5   19.6542     3.017   332.451
2023  81   6   19.6542     3.017   332.452
2023  81   7   19.6542     3.017   332.452
2023  81   8   19.6542     3.017   332.453
2023  81   9   19.6542     3.016   332.453
2023  81  10   19.6542     3.016   332.454
2023  81  11   19.6542     3.016   332.454
2023  81  12   19.6541     3.016   332.455
2023  81  13   19.6541     3.016   332.455
2023  81  14   19.6541     3.016   332.456
2023  81  15   19.6541     3.016   332.456
2023  81  16   19.6541     3.016   332.456
2023  81  17   19.6541     3.016   332.457
2023  81  18   19.6541     3.016   332.457
2023  81  19   19.6541     3.016   332.458
2023  81  20   19.6541     3.016   332.458
2023  81  21   19.6541     3.016   332.459
2023  81  22   19.6541     3.016   332.459
2023  81  23   19.6541     3.016   332.460
2023  82   0   19.6541     3.016   332.460
2023  82   1   19.6541     3.016   332.461
2023  82   2   19.6541     3.016   332.461
2023  82   3   19.6541     3.016   332.462
2023  82   4   19.6540     3.016   332.462
2023  82   5   19.6540     3.016   332.462
2023  82   6   19.6540     3.016   332.463
2023  82   7   19.6540     3.015   332.463
2023  82   8   19.6540     3.015   332.464
2023  82   9   19.6540     3.015   332.464
2023  82  10   19.6540     3.015   332.465
2023  82  11   19.6540     3.015   332.465
2023  82  12   19.6540     3.015   332.466
2023  82  13   19.6540     3.015   332.466
2023  82  14   19.6540     3.015   332.467
2023  82  15   19.6540     3.015   332.467
2023  82  16   19.6540     3.015   332.468
2023  82  17   19.6540     3.015   332.468
2023  82  18   19.6540     3.015   332.469
2023  82  19   19.6540     3.015   332.469
2023  82  20   19.6539     3.015   332.469
2023  82  21   19.6539     3.015   332.470
2023  82  22   19.6539     3.015   332.470
2023  82  23   19.6539     3.015   332.471
2023  83   0   19.6539     3.015   332.471
2023  83   1   19.6539     3.015   332.472
2023  83   2   19.6539     3.015   332.472
2023  83   3   19.6539     3.015   332.473
2023  83   4   19.6539     3.014   332.473
2023  83   5   19.6539     3.014   332.474
2023  83   6   19.6539     3.014   332.474
2023  83   7   19.6539     3.014   332.475
2023  83   8   19.6539     3.014   332.475
2023  83   9   19.6539     3.014   332.475
2023  83  10   19.6539     3.014   332.476
2023  83  11   19.6538     3.014   332.476
2023  83  12   19.6538     3.014   332.477
2023  83  13   19.6538     3.014   332.477
2023  83  14   19.6538     3.014   332.478
2023  83  15   19.6538     3.014   332.478
2023  83  16   19.6538     3.014   332.479
2023  83  17   19.6538     3.014   332.479
2023  83  18   19.6538     3.014   332.480
2023  83  19   19.6538     3.014   332.480
2023  83  20   19.6538     3.014   332.481
2023  83  21   19.6538     3.014   332.481
2023  83  22   19.6538     3.014   332.482
2023  83  23   19.6538     3.014   332.482
2023  84   0   19.6538     3.014   332.482
2023  84   1   19.6538     3.014   332.483
2023  84   2   19.6538     3.013   332.483
2023  84   3   19.6537     3.013   332.484
2023  84   4   19.6537     3.013   332.484
2023  84   5   19.6537     3.013   332.485
2023  84   6   19.6537     3.013   332.485
2023  84   7   19.6537     3.013   332.486
2023  84   8   19.6537     3.013   332.486
2023  84   9   19.6537     3.013   332.487
2023  84  10   19.6537     3.013   332.487
2023  84  11   19.6537     3.013   332.488
2023  84  12   19.6537     3.013   332.488
2023  84  13   19.6537     3.013   332.489
2023  84  14   19.6537     3.013   332.489
2023  84  15   19.6537     3.013   332.489
2023  84  16   19.6537     3.013   332.490
2023  84  17   19.6537     3.013   332.490
2023  84  18   19.6536     3.013   332.491
2023  84  19   19.6536     3.013   332.491
2023  84  20   19.6536     3.013   332.492
2023  84  21   19.6536     3.013   332.492
2023  84  22   19.6536     3.013   332.493
2023  84  23   19.6536     3.012   332.493
2023  85   0   19.6536     3.012   332.494
2023  85   1   19.6536     3.012   332.494
2023  85   2   19.6536     3.012   332.495
2023  85   3   19.6536     3.012   332.495
2023  85   4   19.6536     3.012   332.495
2023  85   5   19.6536     3.012   332.496
2023  85   6   19.6536     3.012   332.496
2023  85   7   19.6536     3.012   332.497
2023  85   8   19.6536     3.012   332.497
2023  85   9   19.6536     3.012   332.498
2023  85  10   19.6535     3.012   332.498
2023  85  11   19.6535     3.012   332.499
2023  85  12   19.6535     3.012   332.499
2023  85  13   19.6535     3.012   332.500
2023  85  14   19.6535     3.012   332.500
2023  85  15   19.6535     3.012   332.501
2023  85  16   19.6535     3.012   332.501
2023  85  17   19.6535     3.012   332.502
2023  85  18   19.6535     3.012   332.502
2023  85  19   19.6535     3.012   332.502
2023  85  20   19.6535     3.012   332.503
2023  85  21   19.6535     3.011   332.503
2023  85  22   19.6535     3.011   332.504
2023  85  23   19.6535     3.011   332.504
2023  86   0   19.6535     3.011   332.505
2023  86   1   19.6535     3.011   332.505
2023  86   2   19.6534     3.011   332.506
2023  86   3   19.6534     3.011   332.506
2023  86   4   19.6534     3.011   332.507
2023  86   5   19.6534     3.011   332.507
2023  86   6   19.6534     3.011   332.508
2023  86   7   19.6534     3.011   332.508
2023  86   8   19.6534     3.011   332.508
2023  86   9   19.6534     3.011   332.509
2023  86  10   19.6534     3.011   332.509
2023  86  11   19.6534     3.011   332.510
2023  86  12   19.6534     3.011   332.510
2023  86  13   19.6534     3.011   332.511
2023  86  14   19.6534     3.011   332.511
2023  86  15   19.6534     3.011   332.512
2023  86  16   19.6534     3.011   332.512
2023  86  17   19.6534     3.011   332.513
2023  86  18   19.6533     3.010   332.513
2023  86  19   19.6533     3.010   332.514
2023  86  20   19.6533     3.010   332.514
2023  86  21   19.6533     3.010   332.515
2023  86  22   19.6533     3.010   332.515
2023  86  23   19.6533     3.010   332.515
2023  87   0   19.6533     3.010   332.516
2023  87   1   19.6533     3.010   332.516
2023  87   2   19.6533     3.010   332.517
2023  87   3   19.6533     3.010   332.517
2023  87   4   19.6533     3.010   332.518
2023  87   5   19.6533     3.010   332.518
2023  87   6   19.6533     3.010   332.519
2023  87   7   19.6533     3.010   332.519
2023  87   8   19.6533     3.010   332.520
2023  87   9   19.6532     3.010   332.520
2023  87  10   19.6532     3.010   332.521
